TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315973334.6071781,00000000-0000-0000-0000-000000000000,AV,534.8007342928591,3262.2755692591554,MIA
315973334.6071781,00000000-0000-0000-0000-000000071212,OTHERS,534.7552595522382,3243.4655130060673,MIA
315973334.6071781,00000000-0000-0000-0000-000000072140,OTHERS,529.5461620036231,3285.184589770605,MIA
315973334.6071781,00000000-0000-0000-0000-000000072124,OTHERS,534.7988356548077,3256.4614841823,MIA
315973334.6071781,00000000-0000-0000-0000-000000072175,OTHERS,538.038235556398,3256.37335692135,MIA
315973334.6071781,00000000-0000-0000-0000-000000072224,OTHERS,538.7445399244905,3232.457585597793,MIA
315973334.6071781,00000000-0000-0000-0000-000000072190,OTHERS,538.4372778011043,3250.0487485296344,MIA
315973334.6071781,00000000-0000-0000-0000-000000072255,OTHERS,539.2696273372251,3262.9488732702034,MIA
315973334.6071781,00000000-0000-0000-0000-000000072261,OTHERS,523.1677284474671,3298.387868465308,MIA
315973334.6071781,00000000-0000-0000-0000-000000072375,AGENT,548.3931791638452,3293.9144754548024,MIA
315973334.6071781,00000000-0000-0000-0000-000000072410,OTHERS,449.91578862772514,3281.9532656189367,MIA
315973334.6071781,00000000-0000-0000-0000-000000072445,OTHERS,496.0643712891074,3268.5325069675155,MIA
315973334.6071781,00000000-0000-0000-0000-000000072248,OTHERS,538.7269564700568,3223.315263252442,MIA
315973334.6071781,00000000-0000-0000-0000-000000072403,OTHERS,482.53417264326913,3282.2266626513665,MIA
315973334.6071781,00000000-0000-0000-0000-000000072433,OTHERS,520.9368462947939,3304.559501866215,MIA
315973334.6071781,00000000-0000-0000-0000-000000072398,OTHERS,491.60862171538764,3282.8256730120233,MIA
315973334.6071781,00000000-0000-0000-0000-000000072329,OTHERS,531.7941000700877,3237.919629099409,MIA
315973334.6071781,00000000-0000-0000-0000-000000072448,OTHERS,530.2440442872952,3308.052403516145,MIA
315973334.6071781,00000000-0000-0000-0000-000000072435,OTHERS,560.2712565350738,3295.015463394539,MIA
315973334.6071781,00000000-0000-0000-0000-000000072208,OTHERS,538.6677389007173,3241.728364684351,MIA
315973334.6071781,00000000-0000-0000-0000-000000072426,OTHERS,521.6623646614476,3297.3211114738715,MIA
315973334.6071781,00000000-0000-0000-0000-000000072409,OTHERS,496.0268970055671,3268.171917371048,MIA
315973334.6071781,00000000-0000-0000-0000-000000072407,OTHERS,474.35520314334235,3282.1201475930907,MIA
315973334.6071781,00000000-0000-0000-0000-000000072405,OTHERS,515.9338877403649,3268.036548906477,MIA
315973334.6071781,00000000-0000-0000-0000-000000072205,OTHERS,529.9052104266291,3300.5858471900733,MIA
315973334.6071781,00000000-0000-0000-0000-000000072381,OTHERS,526.4261261494684,3300.1086457899733,MIA
315973334.6071781,00000000-0000-0000-0000-000000072406,OTHERS,466.18851342737656,3281.9216992939714,MIA
315973334.76697654,00000000-0000-0000-0000-000000000000,AV,534.8006891745413,3262.275557795245,MIA
315973334.76697654,00000000-0000-0000-0000-000000071212,OTHERS,534.791035991207,3243.4499163028418,MIA
315973334.76697654,00000000-0000-0000-0000-000000072140,OTHERS,528.3817936662098,3284.4470956146465,MIA
315973334.76697654,00000000-0000-0000-0000-000000072124,OTHERS,534.8160085306804,3256.487578753109,MIA
315973334.76697654,00000000-0000-0000-0000-000000072175,OTHERS,538.0157105360717,3256.390359275133,MIA
315973334.76697654,00000000-0000-0000-0000-000000072224,OTHERS,538.8140167378938,3232.334809087139,MIA
315973334.76697654,00000000-0000-0000-0000-000000072190,OTHERS,538.4492066905916,3250.0911581232726,MIA
315973334.76697654,00000000-0000-0000-0000-000000072255,OTHERS,539.2726932889108,3262.979289410978,MIA
315973334.76697654,00000000-0000-0000-0000-000000072261,OTHERS,522.9713172430179,3298.843639582735,MIA
315973334.76697654,00000000-0000-0000-0000-000000072375,AGENT,547.8142174917498,3293.675836864921,MIA
